subject,t_from_onset_s,slope_uv_per_deg,r
S4,3.76,-0.009110796329494065,-0.04997956915589602
S4,3.8,-0.009591364485376126,-0.052015694986045746
S4,3.84,-0.010574638467616398,-0.056841337266407055
S4,3.88,-0.013634272790607383,-0.07247873838629898
S4,3.92,-0.01981198024157445,-0.10383040842600388
S4,3.96,-0.02879596051454503,-0.14896219144861508
S4,4.0,-0.03918587044121678,-0.20158214394632562
S4,4.04,-0.049503431206810396,-0.2561227194213135
S4,4.08,-0.05888779268327629,-0.30967480111860646
S4,4.12,-0.06702560286551058,-0.360683288137322
S4,4.16,-0.07358336029331872,-0.4065210140115408
S4,4.2,-0.07787833634773694,-0.44136934100886444
S4,4.24,-0.07929741766381948,-0.4576004173850843
S4,4.28,-0.07802427252604711,-0.4526350363564122
S4,4.32,-0.07536981736344457,-0.4345593824691869
S4,4.36,-0.073595025816843,-0.4188942625261576
S4,4.4,-0.07496909324504135,-0.41907831862965994
S4,4.44,-0.08026500584047036,-0.4376525995086131
S4,4.48,-0.08815053556341763,-0.4656584517508898
S4,4.52,-0.09619340726064474,-0.49149373040020505
S4,4.56,-0.10224848132228428,-0.5087634345131247
S4,4.6,-0.10511649389917603,-0.5167286027316447
S4,4.64,-0.10465257928354516,-0.5174694742073129
S4,4.68,-0.10167284014218007,-0.5137684463553073
S4,4.72,-0.0976154926332337,-0.5078900762864652
S4,4.76,-0.09406679779225759,-0.5017473775426864
S4,4.8,-0.09232038129668334,-0.4985913919331942
S4,4.84,-0.0930438558966665,-0.5031666432319417
S4,4.88,-0.09592694449140224,-0.5177403333500403
S4,4.92,-0.09929354871748017,-0.5375257320447967
S4,4.96,-0.10069221571673832,-0.5516652735467955
S4,5.0,-0.09894659765484932,-0.5505724827520345
S4,5.04,-0.09596498149071918,-0.535375785612779
S4,5.08,-0.09563635848793417,-0.5201638724791904
S4,5.12,-0.09895490219437571,-0.513612038621251
S4,5.16,-0.09793979946692989,-0.4932734686880451
S4,5.2,-0.0738724849088242,-0.3898972180972138
S4,5.24,-0.004537894686435657,-0.02718339298859751
S4,5.28,0.12168093307567894,0.6283099387857285
S4,5.32,0.29501885073863815,0.9125313756255204
S4,5.36,0.4863581742244153,0.9707423059168014
S5,-0.4,-0.2032163314076033,-0.9422307030942574
S5,-0.36,-0.4487128894528822,-0.9775076387870091
S5,-0.32,-0.7664732847765628,-0.9847174753220975
S5,-0.28,-1.0837507152917665,-0.9858477781423899
S5,-0.24,-1.3257412204628531,-0.9859554766078149
S5,-0.2,-1.447615532499519,-0.9859625202617579
S5,-0.16,-1.4520001563385825,-0.9859732873162026
S5,-0.12,-1.3804354551858677,-0.986136958293932
S5,-0.08,-1.2837806340052336,-0.9866158291443112
S5,-0.04,-1.1952094949778767,-0.9870959069355882
S5,0.0,-1.1229139724895225,-0.9866391846247745
S5,0.04,-1.0594283735709358,-0.9845350496799699
S5,0.08,-0.9946535770171321,-0.9812347602799354
S5,0.12,-0.9234746396187892,-0.9777855782681719
S5,0.16,-0.8463985700419406,-0.9742780836368599
S5,0.2,-0.7668283126040312,-0.9692881518869423
S5,0.24,-0.6887811848732129,-0.9609308191255101
S5,0.28,-0.6155550237574435,-0.9480039517465793
S5,0.32,-0.5487000491084268,-0.929229704296398
S5,0.36,-0.4879554401816218,-0.9017085328996359
S5,0.4,-0.4323757251478596,-0.8618403252992364
S5,0.44,-0.38121358989090004,-0.8079879987880674
S5,0.48,-0.33386182557301974,-0.7415882404027008
S5,0.52,-0.28976451210729864,-0.6661468563325035
S5,0.56,-0.24893673001084884,-0.5858625374914095
S5,0.6,-0.2120722572218495,-0.5051326830880188
S5,0.64,-0.17944192244916088,-0.42790347448031296
S5,0.68,-0.14977447855105186,-0.35555966148758006
S5,0.72,-0.12046191406160514,-0.28533802272209935
S5,0.76,-0.08878992767099189,-0.2115821862517254
S5,0.8,-0.05334504018220643,-0.1291185151634906
S5,0.84,-0.01504174483317606,-0.03720629519720006
S5,0.88,0.023055996320455716,0.05821808667852775
S5,0.92,0.05736789826608721,0.14659154271384
S5,0.96,0.08586495124572902,0.21921611448983164
S5,1.0,0.1090449792468055,0.27478061880994165
S5,1.04,0.12916201069730562,0.31810095376065967
S5,1.08,0.14849446191916282,0.35463352560275163
S5,1.12,0.16808019287643086,0.38700560946716245
S5,1.16,0.18782940817836544,0.41533910264533924
S5,1.2,0.20744873992828983,0.43913124509105284
S5,1.24,0.2268180246068334,0.45843512578473067
S5,1.28,0.24580782599332435,0.4741999165652059
S5,1.32,0.26427421432277437,0.4881323156841242
S5,1.36,0.2820341618319541,0.5020168447512933
S5,1.4,0.2987410248842993,0.5169216853335186
S5,1.44,0.31427266127564585,0.5330819394732441
S5,1.48,0.3290187180563955,0.5499960428442087
S5,1.52,0.3434527106012489,0.566642428010926
S5,1.56,0.3575491781791853,0.582062161141051
S5,1.6,0.3705098985732712,0.5956815289697475
S5,1.64,0.38097338801020386,0.6072194349028812
S5,1.68,0.38804966960329146,0.6169367274707886
S5,1.72,0.392368993172197,0.6256214425619757
S5,1.76,0.3958791587515821,0.6336799175410776
S5,1.8,0.40071290099518336,0.6408244573518621
S5,1.84,0.40804948143199776,0.6470184279053599
S5,1.88,0.41729479408422027,0.6527488660342282
S5,1.92,0.4260373218526534,0.6580617892485836
S5,1.96,0.4312544898502486,0.6623353037632369
S5,2.0,0.43124092102608064,0.6652608520186333
S5,2.04,0.42672870305950356,0.6674468433401448
S5,2.08,0.42015744365981755,0.6699061472312884
S5,2.12,0.4138946810866196,0.6731878463917029
S5,2.16,0.4089567976401635,0.6769663330055042
S5,2.2,0.40485997957243425,0.6801676298370722
S5,2.24,0.4004507271609399,0.6814320134680562
S5,2.28,0.3950151858529527,0.6798971095209225
S5,2.32,0.38869480542812873,0.6757192586322409
S5,2.36,0.3820127612489431,0.6695658671894071
S5,2.4,0.37513024143092405,0.6615576086784681
S5,2.44,0.3675183049101825,0.6509606102194992
S5,2.48,0.35841500848050933,0.6371102424228192
S5,2.52,0.34781986652789887,0.6208393635155924
S5,2.56,0.3372239993025706,0.6052672661182487
S5,2.6,0.32942759973452523,0.5953483252221106
S5,2.64,0.32726144870409507,0.5958611008900436
S5,2.68,0.33182555709991135,0.6082766750825523
S5,2.72,0.34141195168444033,0.6287404531509881
S5,2.76,0.35211613973276584,0.6498848659829243
S5,2.8,0.3598523907464235,0.6652388488807741
S5,2.84,0.36209678531569306,0.6717694375477063
S5,2.88,0.3582453805430092,0.6693288348343375
S5,2.92,0.349166143275586,0.6592211838463786
S5,2.96,0.3365945449086892,0.6433922613699131
S5,3.0,0.32222627608175824,0.6238500452257836
S5,3.04,0.3070825729341833,0.6022843785348524
S5,3.08,0.2919522048310723,0.5805185170590063
S5,3.12,0.27798884798966805,0.560986662460255
S5,3.16,0.2662832306410429,0.5458739931903848
S5,3.2,0.25722464569395687,0.5358167678927168
S5,3.24,0.25064803801098895,0.5297375521592871
S5,3.28,0.246174268861497,0.5254814571353916
S5,3.32,0.24313725391196508,0.5204034617843819
S5,3.36,0.24048939248345036,0.5122249501103121
S5,3.4,0.23682974869398057,0.4998388789336263
S5,3.44,0.23051862833612652,0.48328877192874065
S5,3.48,0.22019417373504055,0.4633092369120938
S5,3.52,0.20550419624239843,0.44089432166869613
S5,3.56,0.18746966564556244,0.41694926689119516
S5,3.6,0.16823394817496984,0.39240680611973633
S5,3.64,0.1501190659140979,0.3684544867287297
S5,3.68,0.1344772507187056,0.3460478502461961
S5,3.72,0.12138942169126009,0.32544633123425276
S5,3.76,0.11026039770583662,0.3065261629460285
S5,3.8,0.10044610136067708,0.28911565380002796
S5,3.84,0.09144728345791237,0.27276569161125636
S5,3.88,0.08279202833899468,0.2561317115399756
S5,3.92,0.07393986590223092,0.23670789868685072
S5,3.96,0.06445010244336728,0.21200239168092214
S5,4.0,0.05433565444502893,0.1817698045396085
S5,4.04,0.04436525143309692,0.149424365491356
S5,4.08,0.035916636257927646,0.12098431528611658
S5,4.12,0.030087249887778847,0.10125263101385493
S5,4.16,0.02661028117045154,0.08980606386834913
S5,4.2,0.02360789116515993,0.08027328790745844
S5,4.24,0.018432882970245937,0.06321444089321146
S5,4.28,0.008933394738054245,0.03074503752728591
S5,4.32,-0.0056241609464459915,-0.019205441472698107
S5,4.36,-0.024207717067967205,-0.08069461854737278
S5,4.4,-0.04415987359994129,-0.14161938202176227
S5,4.44,-0.06196317154334018,-0.19076012887278734
S5,4.48,-0.07461071013366409,-0.22351323682108054
S5,4.52,-0.08086132763142673,-0.24082813405515166
S5,4.56,-0.08174867098076144,-0.2462254405963901
S5,4.6,-0.08006423716896043,-0.2450545943787836
S5,4.64,-0.07901616239987928,-0.24443837133074622
S5,4.68,-0.08102474752951003,-0.251779025638177
S5,4.72,-0.08711808796740474,-0.27211609606242776
S5,4.76,-0.09689550987519352,-0.3065161519589816
S5,4.8,-0.1092234911295,-0.352781506795032
S5,4.84,-0.12294258848632793,-0.4059523682738449
S5,4.88,-0.13649179595704733,-0.45677842378969236
S5,4.92,-0.14731916930912797,-0.4934050005616931
S5,4.96,-0.1526363403798115,-0.5079726075836886
S5,5.0,-0.15186751598042667,-0.501947086733278
S5,5.04,-0.14931122394608073,-0.4887062517370796
S5,5.08,-0.15316194914801776,-0.48934706820907564
S5,5.12,-0.1674210969457764,-0.5104840194616783
S5,5.16,-0.17977728644665011,-0.5198897669834665
S5,5.2,-0.15605547910888126,-0.44576427229179283
S5,5.24,-0.05135265843883641,-0.1521592507960864
S5,5.28,0.16402854160114905,0.4227355074651094
S5,5.32,0.48133861738778594,0.7976332594076698
S5,5.36,0.8516202483604974,0.9172280996043524
S6,-0.4,-0.12766580191832227,-0.6748766758863202
S6,-0.36,-0.28579492792738426,-0.8365918279015976
S6,-0.32,-0.4924761661173399,-0.9154983383026394
S6,-0.28,-0.6982126096617899,-0.9491340126360719
S6,-0.24,-0.8547219310658158,-0.9636385855824008
S6,-0.2,-0.9345518273597551,-0.9695383085980481
S6,-0.16,-0.9405096727431783,-0.9708425836266937
S6,-0.12,-0.8980802248069958,-0.9693211743923587
S6,-0.08,-0.8374151127231407,-0.9663365822293091
S6,-0.04,-0.778737228652516,-0.9632844568721792
S6,0.0,-0.728366735779463,-0.9607196900510827
S6,0.04,-0.6834595702478574,-0.9577304035302106
S6,0.08,-0.639239036915064,-0.9531765566990087
S6,0.12,-0.5935316232868261,-0.9470788043256915
S6,0.16,-0.5474753711316187,-0.9399648814153171
S6,0.2,-0.5038980001032489,-0.9312936674269575
S6,0.24,-0.4650606017626103,-0.9193097460124213
S6,0.28,-0.4310626657592496,-0.9025030598710224
S6,0.32,-0.3997582759766375,-0.8803063865400658
S6,0.36,-0.36805429945646934,-0.8519288400850233
S6,0.4,-0.3336237762503647,-0.8150816174431359
S6,0.44,-0.2961260082723126,-0.7662172255632883
S6,0.48,-0.2572949209118646,-0.7029322125565521
S6,0.52,-0.21962002197954783,-0.6269559731060399
S6,0.56,-0.18463249544855478,-0.54384570984505
S6,0.6,-0.15247555887233263,-0.4591242391137521
S6,0.64,-0.12272258483767244,-0.3757060160702884
S6,0.68,-0.09493662598349366,-0.2941292625352504
S6,0.72,-0.06842564435296351,-0.21318211360211126
S6,0.76,-0.041886698112927966,-0.13016754764272565
S6,0.8,-0.013576035478354061,-0.04175123208622722
S6,0.84,0.017867681166739334,0.05407215803579285
S6,0.88,0.05240231190661645,0.15547805862312303
S6,0.92,0.08818581704156898,0.2557215239585545
S6,0.96,0.12243694536953473,0.3459866025781548
S6,1.0,0.15322113864502135,0.42080742671212273
S6,1.04,0.18066721161021423,0.480372031669744
S6,1.08,0.2065190306038013,0.5282203790685515
S6,1.12,0.2326526674069188,0.5682184673672616
S6,1.16,0.26003169328039133,0.6037288263665743
S6,1.2,0.2886082209849519,0.637827999267455
S6,1.24,0.31786103850508746,0.6727777507335213
S6,1.28,0.34739492511339976,0.7089162743712164
S6,1.32,0.37706062819236963,0.7442602831083556
S6,1.36,0.40652899617406196,0.7758628096197493
S6,1.4,0.43483259975397714,0.8021597420718475
S6,1.44,0.4603711558361312,0.8238371496006262
S6,1.48,0.48148278773996306,0.842434056721827
S6,1.52,0.4972681966656422,0.8585908124501681
S6,1.56,0.5080872153160605,0.8716384590803443
S6,1.6,0.5153281288304093,0.8805704903289949
S6,1.64,0.520713258130612,0.8855402946762365
S6,1.68,0.5256889954231657,0.8886623491998666
S6,1.72,0.53107045225142,0.8929432696570788
S6,1.76,0.5368907554307681,0.8998581918812334
S6,1.8,0.5425853855965939,0.9080362509869496
S6,1.84,0.5475207707803,0.9144576379763475
S6,1.88,0.5514183037539138,0.9167164767810821
S6,1.92,0.5541448151259969,0.9141385773532235
S6,1.96,0.5551500866488945,0.9074429548476767
S6,2.0,0.5534634916733724,0.8979794958034399
S6,2.04,0.5482808139825639,0.8871027210843125
S6,2.08,0.5392612595019395,0.8758031692872471
S6,2.12,0.5263646858740377,0.8647356919351872
S6,2.16,0.5098837388271458,0.8544893545855696
S6,2.2,0.4907071821949185,0.8456361176315315
S6,2.24,0.4700426574645661,0.8382343462477166
S6,2.28,0.4486598420888369,0.8311409433777353
S6,2.32,0.42677972320443364,0.822163904637265
S6,2.36,0.4045519986226159,0.8090400044903229
S6,2.4,0.3821649058586843,0.7904293260964654
S6,2.44,0.35997206929173625,0.7670584816292676
S6,2.48,0.33905840193511105,0.7425254655332522
S6,2.52,0.3211544886228924,0.7218967741180636
S6,2.56,0.30761547347885027,0.7083091535998285
S6,2.6,0.29857308587293746,0.7007481341804437
S6,2.64,0.29274509842427576,0.6948041592563833
S6,2.68,0.28784581122206576,0.6855331806061342
S6,2.72,0.28151144395584715,0.6702024085055553
S6,2.76,0.2722806219234154,0.6492979523372262
S6,2.8,0.2600020838555864,0.6255281436138227
S6,2.84,0.24548163060354355,0.6015452893377332
S6,2.88,0.22990244183808464,0.578175780419431
S6,2.92,0.21461152511750345,0.5546766610047335
S6,2.96,0.2009209410113689,0.5305113712356577
S6,3.0,0.189629021278585,0.506699043849408
S6,3.04,0.18088276049426913,0.4856585169800298
S6,3.08,0.17457707177732668,0.47000062524123526
S6,3.12,0.17059287634661927,0.4611902795901933
S6,3.16,0.16859032051257794,0.45868898214374176
S6,3.2,0.1677852621648151,0.4598140027774341
S6,3.24,0.1669871345223852,0.4606992394266762
S6,3.28,0.1646591466208483,0.4581097205833131
S6,3.32,0.15904194617289838,0.4503646193514196
S6,3.36,0.1487725728401093,0.4363420712419809
S6,3.4,0.1336720302513251,0.41418658807544206
S6,3.44,0.11478479026742328,0.3812692325451243
S6,3.48,0.09370626781427617,0.33567276598741436
S6,3.52,0.07219952672185546,0.2790188435881327
S6,3.56,0.05222398139717938,0.2178213662160492
S6,3.6,0.035561287600516016,0.16060833126780355
S6,3.64,0.023092204439981903,0.11336379928153796
S6,3.68,0.014526765623303675,0.07745537467494734
S6,3.72,0.008620779136107502,0.04949106071742851
S6,3.76,0.0036778852541969258,0.022411605525063882
S6,3.8,-0.0016270113245723968,-0.010372831421620793
S6,3.84,-0.007609043478532624,-0.050137454281067
S6,3.88,-0.013788628178644437,-0.0927971163875739
S6,3.92,-0.019753858035436528,-0.13403873254259135
S6,3.96,-0.02583487744353293,-0.17450354038918006
S6,4.0,-0.032956336511688694,-0.21869542769611577
S6,4.04,-0.04187287043841857,-0.26834027399655935
S6,4.08,-0.0525503610744905,-0.31866871187996954
S6,4.12,-0.06412947638488659,-0.362403607389121
S6,4.16,-0.07559590635978067,-0.39700600460709895
S6,4.2,-0.08647028548177106,-0.42664167185760127
S6,4.24,-0.09644729693964013,-0.4574352712448794
S6,4.28,-0.10440584433564812,-0.4916147012633253
S6,4.32,-0.10844494701025391,-0.5257937158410476
S6,4.36,-0.10716855873546675,-0.5528309363854568
S6,4.4,-0.10089325445474787,-0.5646565438216109
S6,4.44,-0.09183166996782913,-0.5560873654541489
S6,4.48,-0.0833137223453413,-0.5295612395419296
S6,4.52,-0.07833757135437061,-0.4972830638196994
S6,4.56,-0.07812547816477959,-0.4745807882820227
S6,4.6,-0.08173586996357463,-0.467950137469297
S6,4.64,-0.08703893060870421,-0.4733904823212512
S6,4.68,-0.0920793149406856,-0.483105244817838
S6,4.72,-0.09574287703134302,-0.4897461670605993
S6,4.76,-0.09762937480740286,-0.48720108974581766
S6,4.8,-0.09797420990832688,-0.4720218168724388
S6,4.84,-0.09790923533533857,-0.4472516324511495
S6,4.88,-0.09934655468890839,-0.42353871901145984
S6,4.92,-0.1044038751731403,-0.4132443103571356
S6,4.96,-0.115171310154397,-0.42474130270980787
S6,5.0,-0.13368744243203307,-0.4610226323028147
S6,5.04,-0.16076475543480107,-0.517067331718197
S6,5.08,-0.19290189783166842,-0.576512136907491
S6,5.12,-0.21851784681308084,-0.615012763413946
S6,5.16,-0.21703412634199865,-0.6036898874527736
S6,5.2,-0.16480774582710686,-0.48967590367847236
S6,5.24,-0.047475686882019946,-0.15479671640557408
S6,5.28,0.12911426054718927,0.3763154850650194
S6,5.32,0.33820672993429457,0.7067812859917332
S6,5.36,0.5423505094701896,0.8317388784340491
S7,-0.4,-0.10078542062334922,-0.3657932903409753
S7,-0.36,-0.29284553179407685,-0.6696329801907582
S7,-0.32,-0.5831067051296714,-0.8565176537442225
S7,-0.28,-0.924860782882158,-0.9354498974828449
S7,-0.24,-1.2414166536876359,-0.9648591526652326
S7,-0.2,-1.4575345534904107,-0.975041268782952
S7,-0.16,-1.5335691900026103,-0.9769479705257774
S7,-0.12,-1.4811426981368276,-0.9741300221181373
S7,-0.08,-1.3485111037207562,-0.9674866898487284
S7,-0.04,-1.1887495532918197,-0.9566451037473336
S7,0.0,-1.0349649736735822,-0.9402018828689854
S7,0.04,-0.895391618538388,-0.9164278405289651
S7,0.08,-0.7636636997018834,-0.8841248892113422
S7,0.12,-0.6320290763475768,-0.8413703012442536
S7,0.16,-0.4992442690065588,-0.7824021966641637
S7,0.2,-0.3712609840332856,-0.6958744876158074
S7,0.24,-0.2568688192903541,-0.5704070726646205
S7,0.28,-0.1625508812299457,-0.4116823368114254
S7,0.32,-0.08988955425096017,-0.24840872841593295
S7,0.36,-0.03599184559737284,-0.10554020740600993
S7,0.4,0.004302931804727111,0.013211050429291597
S7,0.44,0.03596524497747684,0.11446037817336763
S7,0.48,0.06262828353986234,0.20382802926344656
S7,0.52,0.08721391562568062,0.2835342019190136
S7,0.56,0.11285705903672232,0.3533363271085857
S7,0.6,0.14253927324814142,0.41441652083039177
S7,0.64,0.17787649962131458,0.47204993910945253
S7,0.68,0.21835403228591052,0.5306932380550221
S7,0.72,0.26108402819346005,0.5888140685369554
S7,0.76,0.30108321030037416,0.6401226228169925
S7,0.8,0.3327447665549131,0.6787254840402586
S7,0.84,0.3520595055581592,0.7024511871335456
S7,0.88,0.3579492750445939,0.7122807248112066
S7,0.92,0.3522871986857554,0.7108117831748917
S7,0.96,0.3392009666578877,0.7016975206634436
S7,1.0,0.32386143301286696,0.689303260751414
S7,1.04,0.3109343452303186,0.6779988003761143
S7,1.08,0.30310712319027444,0.6709984864277597
S7,1.12,0.3002297037254929,0.6688380814612161
S7,1.16,0.29980245116729193,0.669095505062628
S7,1.2,0.2988199338038009,0.6683989078861607
S7,1.24,0.29548308418577607,0.665032492995047
S7,1.28,0.28973833278044114,0.6600588484159499
S7,1.32,0.28288108541404744,0.6564983222657901
S7,1.36,0.2764063885969184,0.6569636779911026
S7,1.4,0.27058427865534745,0.6608431280718705
S7,1.44,0.26414059021501496,0.6637273785571816
S7,1.48,0.2555897752015669,0.6602537700985248
S7,1.52,0.24477837741458688,0.647779612069417
S7,1.56,0.23309842276152462,0.628140551993101
S7,1.6,0.22233644880116074,0.6061449493233302
S7,1.64,0.2133325154679411,0.585646547453988
S7,1.68,0.20538010572655002,0.5667563707140417
S7,1.72,0.19657755693079387,0.5464279782959509
S7,1.76,0.18504769122539957,0.5213335186703774
S7,1.8,0.1703325491159694,0.4906261699021342
S7,1.84,0.1538459547898376,0.4568247498995724
S7,1.88,0.13799310621942404,0.424570626579819
S7,1.92,0.12478813502847542,0.3982828826764432
S7,1.96,0.11482046236000952,0.37928399120919715
S7,2.0,0.10697355788334259,0.3638824834485068
S7,2.04,0.09897434167377074,0.344670139908214
S7,2.08,0.08833172163196644,0.31416888261820114
S7,2.12,0.07313705804856378,0.26685192007372893
S7,2.16,0.052802445125465454,0.19912000163164675
S7,2.2,0.028906839564979497,0.11270660694431149
S7,2.24,0.005101022262690221,0.0203347659369756
S7,2.28,-0.014477297798960804,-0.058215093845226704
S7,2.32,-0.02693146468364731,-0.1086929353147132
S7,2.36,-0.03150636068104131,-0.128009117258994
S7,2.4,-0.029921562619077878,-0.12300770619861649
S7,2.44,-0.02580838866181391,-0.10794932799267641
S7,2.48,-0.022900621075163982,-0.098104391075866
S7,2.52,-0.023193279408916072,-0.10217867790665415
